ORGANIZACION_POLITICA,CARGO_AUTORIDAD,NOMBRES,APELLIDOS,NOMBRE_BIEN,DESCRIPCION_BIEN,CARACTERISTICAS_BIEN,VALOR_BIEN
PERUANOS POR EL KAMBIO,CONGRESISTA,GONZALO EDUARDO,SANCHEZ BOCANEGRA,CAMIONETA,DODGE- DURANGO- 2015,ALT 285- AZUL,170000
PERUANOS POR EL KAMBIO,CONGRESISTA,GRACIELA RENEE,SOUSA LOSSIO DE FERNANDEZ MALDONADO,CMTA- RURAL,HYUNDAI- TUCSON,C6Z- 336,34000
PERUANOS POR EL KAMBIO,CONGRESISTA,GRACIELA RENEE,SOUSA LOSSIO DE FERNANDEZ MALDONADO,CAMIONETA,ZUZUKI- AERIO,TGF-669,14000
PERUANOS POR EL KAMBIO,CONGRESISTA,GUIDO RICARDO,LOMBARDI ELIAS,Camioneta,Jeep Laredo 2008,A3X002,40000
PERUANOS POR EL KAMBIO,CONGRESISTA,HAROLD LEONCIO,BURGOS HERRERA,CAMIONETA,CHEVROLET 4X4,AAX-436,96681
PERUANOS POR EL KAMBIO,CONGRESISTA,ISAAC ERNESTO,MOLINA CHAVEZ,AUTO,TOYOTA COROLLA 2013,D0O-044,50000
PERUANOS POR EL KAMBIO,CONGRESISTA,JAVIER FERNANDO MIGUEL,ATKINS LERGGIOS,CAMIONETA,KIA -SORENTO,B5V-450,50000
PERUANOS POR EL KAMBIO,CONGRESISTA,JIMMY RENZO,OJEDA ARNICA,CAMIONETA,HIUNDAY TUCSON 2015,AJC-270,82500
PERUANOS POR EL KAMBIO,CONGRESISTA,JORGE ENRIQUE,MELENDEZ CELIS,MOTOCICLETA,LIFAN LF150-95,MX74309,1500
PERUANOS POR EL KAMBIO,CONGRESISTA,JORGE ENRIQUE,MELENDEZ CELIS,MOTOCICLETA ,HONDA XLR125,MY64801,2000
PERUANOS POR EL KAMBIO,CONGRESISTA,JORGE ENRIQUE,MELENDEZ CELIS,MOTOCICLETA ,HONDA  XR-125L-2012,S5-5176,6950
PERUANOS POR EL KAMBIO,CONGRESISTA,JORGE ENRIQUE,MELENDEZ CELIS,MOTOCICLETA,HONDA CGL-125,L41228,2000
PERUANOS POR EL KAMBIO,CONGRESISTA,JORGE LUIS,VILLACORTA CARRANZA,CAMIONETA,JEEP - GRAND CHEROKEE - 2005,C2K - 572,34000
PERUANOS POR EL KAMBIO,CONGRESISTA,JOSE EDGAR,ROMERO VALENCIA,VEHICULO,HYUNDAI- SANTA FE- 2011,Z2C- 446/ RURAL,69059.2421875
PERUANOS POR EL KAMBIO,CONGRESISTA,JOSE LUIS,HANCCO MAMANI,CAMIONETA,CHERY TIGO 2012,V3X-309,45000
PERUANOS POR EL KAMBIO,CONGRESISTA,JOSE LUIS ANTONIO,MALAGA CUTIPE,AUTOMOVIL,CHEVROLET SPARK 2014,Z4C-498,30000
PERUANOS POR EL KAMBIO,CONGRESISTA,JUAN,CHANG TEMPLO,CAMIONETA,HYUNDAI TUCSON 2012,C10-276,79625
PERUANOS POR EL KAMBIO,CONGRESISTA,JUAN MANUEL KOSME,SHEPUT MOORE,CAMIONETA,TOYOTA PRADO 2006,ADS015-4X4,55000
PERUANOS POR EL KAMBIO,CONGRESISTA,LEOPOLDO,PEREZ EGAÑA PARODI,CAMIONETA,JEEP GRAND CHEROKEE 2012,D2D024,110914.203125
PERUANOS POR EL KAMBIO,CONGRESISTA,LEOPOLDO,PEREZ EGAÑA PARODI,CAMIONETA,HYUNDAI TUCSON 2013,F7G343,63309.30078125
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS ALBERTO,BOCANGEL RAMIREZ,CAMIONETA RURAL,REXTON,D7R- 280,90000
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS ALBERTO,CASTILLO POLO,CAMIONETA 4X4,NISSAN-PICK UP_1986,B6Y906,15000
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS ALBERTO,BOCANGEL RAMIREZ,MOTOCICLETA,SUZUKI S511OD,4818- 1X,1000
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS ALBERTO,BOCANGEL RAMIREZ,MOTOCICLETA,HONDA,X2- 4973,1000
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS ALFONSO,MONCADA VIGO,CAMIONETA,TOYOTA- PRADO,B45-578,68000
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS ALFONSO,MONCADA VIGO,CAMIONETA,JEEP,V10-297,27200
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS POMPILIO,RAMIREZ PINEDO,CAMIONETA,SUZUKI,AFF088,65000
PERUANOS POR EL KAMBIO,CONGRESISTA,LUIS POMPILIO,RAMIREZ PINEDO,AUTO ,MG3,P3Q539,30000
PERUANOS POR EL KAMBIO,CONGRESISTA,MARCIAL GIANCARLO JESUS,CONTRERAS SALAZAR,CAMIONETA 4X4,AUDI QUATRO Q7 2007,ROK 829 DORADO ,80000
PERUANOS POR EL KAMBIO,CONGRESISTA,MARCO ANTONIO,URTEAGA CABRERA,AUTO,VOLKSWAGEN ESCARABAJO,X2K-178,15000
PERUANOS POR EL KAMBIO,CONGRESISTA,MARCO ANTONIO,URTEAGA CABRERA,CAMIONETA,JEEP-WRANGLES 2015,AEE- 686,178126
PERUANOS POR EL KAMBIO,CONGRESISTA,MARCO ANTONIO,URTEAGA CABRERA,CAMIONETA,WOLKSWAGEN WEST-FALIA,B66328,40800
PERUANOS POR EL KAMBIO,CONGRESISTA,MARIA DEL PILAR,TORRES LEVANO,AUTO,BMW-SEDAN 2015,AKQ-683,134000
PERUANOS POR EL KAMBIO,CONGRESISTA,MARIA DEL PILAR,TORRES LEVANO,CAMIONETA,JEEP-2008,ROX-361,49500
PERUANOS POR EL KAMBIO,CONGRESISTA,MARIA DEL PILAR,TORRES LEVANO,AUTO,VW-GTI-2013,C7X-100,80000
PERUANOS POR EL KAMBIO,CONGRESISTA,MARIO DELFIN,RIOS ESPINOZA,CAMIONETA SUB URBANA,LIA- SORRENTO- 2009,A1T-341,57750
PERUANOS POR EL KAMBIO,CONGRESISTA,MARIO DELFIN,RIOS ESPINOZA,MOTO LINEAL,HONDA - ELITE-2009,L4-2487,2500
PERUANOS POR EL KAMBIO,CONGRESISTA,MARIO NEMECIO,MELO VILLALVA,CAMIONETA ,HYUNDAI TUCSON 2013,V3E-048,78890
PERUANOS POR EL KAMBIO,CONGRESISTA,MARLENY GABRIELA,MONTESINOS CHACON,AUTOMOVIL,RENAULT FLUENCE 2011,D2P-341,58000
PERUANOS POR EL KAMBIO,CONGRESISTA,MAURICIO,RODRIGUEZ RODRIGUEZ,CAMIONETA PICK UP,TOYOTA HILUX 2005,PIU619,72280
PERUANOS POR EL KAMBIO,CONGRESISTA,MAURO MAURICIO,VILA BEJARANO,MINI CARGADOR ,BODCAT CB,S650,200000
PERUANOS POR EL KAMBIO,CONGRESISTA,MAURO MAURICIO,VILA BEJARANO,CAMIONETA,TOYOTA-HILUX 2013,W4D-634,130120
PERUANOS POR EL KAMBIO,CONGRESISTA,MAURO MAURICIO,VILA BEJARANO,CAMION,SITOM-STO30477L3Y13,D6W,83160
PERUANOS POR EL KAMBIO,CONGRESISTA,MIRIAM,CHILCON SILVA,AUTO,HYUNDAI EXCEL 1987,IO- 5944,2000
PERUANOS POR EL KAMBIO,CONGRESISTA,MOISES BARTOLOME,GUIA PIANTO,AUTO,TIIDA NISSAN 2011,B85061,25000
PERUANOS POR EL KAMBIO,CONGRESISTA,MOISES BARTOLOME,GUIA PIANTO,MOTO,HONDA 2014,4842-2W,5000
PERUANOS POR EL KAMBIO,CONGRESISTA,MOISES BARTOLOME,GUIA PIANTO,CAMIONETA ,NISSAN PATHFINDER 2008,RP66443,120000
PERUANOS POR EL KAMBIO,CONGRESISTA,MOISES BARTOLOME,GUIA PIANTO,FURGON,HYUNDAI D78 2009,W1A804,90000
PERUANOS POR EL KAMBIO,CONGRESISTA,MOISES BARTOLOME,GUIA PIANTO,CAMIONETA,HONDA PILOT 2011,W10575,130000
PERUANOS POR EL KAMBIO,CONGRESISTA,NILZA MERLY,CHACON TRUJILLO,CAMIONETA,TOYOTA 4 RUNNER 1988,RO4530,20000
PERUANOS POR EL KAMBIO,CONGRESISTA,NOE,HERNANDEZ IZQUIERDO,CAMIONETA PICK UP,TOYOTA 4X4-2011,C12-879,70000
PERUANOS POR EL KAMBIO,CONGRESISTA,PEDRO CARLOS,OLAECHEA ALVAREZ CALDERON,CAMIONETA HYUNDAI,GALLOPER 2000,A6N- 210,25000
PERUANOS POR EL KAMBIO,CONGRESISTA,PEDRO CARLOS,OLAECHEA ALVAREZ CALDERON,CAMIONETA,NATIVA 2012,D2D- 047,100000
PERUANOS POR EL KAMBIO,CONGRESISTA,PERPETUA,TACA YANA,MEDIO CAMION,DODGE-D300-1977,WQ8121,2000
PERUANOS POR EL KAMBIO,CONGRESISTA,RAUL,DIAZ PEREZ,CAMIONETA ,NISSAN QASHQAI 2013,D7Y456L / 4X4,78000
PERUANOS POR EL KAMBIO,CONGRESISTA,RAUL MARIO,ORTIZ RODRIGUEZ,SEDAN,JAC MOTOR-J3-2013,H2S659,30115
PERUANOS POR EL KAMBIO,CONGRESISTA,RODOLFO GERMAN,JIMENEZ DIAZ,AUTO,SUBARU LEGACY 2002,A9J- 268,13.3999996185303
PERUANOS POR EL KAMBIO,CONGRESISTA,RODOLFO GERMAN,JIMENEZ DIAZ,CAMIONETA,HONDACVR- 2008,A59- 046,26
PERUANOS POR EL KAMBIO,CONGRESISTA,RODOLFO GERMAN,JIMENEZ DIAZ,AUTO,HYUNDAI- 2006,A25- 171,16.7999992370605
PERUANOS POR EL KAMBIO,CONGRESISTA,RODOLFO JOSE,ESPINOZA ZEVALLOS,AUTOMOVIL,"SUZUKI, ERTIGA 2015",W3M-201,55165.5
PERUANOS POR EL KAMBIO,CONGRESISTA,RODOLFO JOSE,ESPINOZA ZEVALLOS,CAMIONETA,TOYOTA HILUX 2008,C5R860,61874.03125
PERUANOS POR EL KAMBIO,CONGRESISTA,RODOLFO JOSE,ESPINOZA ZEVALLOS,AUTOMOVIL,SUZUKI (ALTO 2013),W1W106,26506.349609375
PERUANOS POR EL KAMBIO,CONGRESISTA,SERGIO FRANCISCO FELIX,DAVILA VIZCARRA,CAMION,FORD / F400 / 1986,WK-2496,27000
PERUANOS POR EL KAMBIO,CONGRESISTA,SERGIO FRANCISCO FELIX,DAVILA VIZCARRA,CAMIONETA,NISSAN ATLAS 1989,OH-3145,26000
PERUANOS POR EL KAMBIO,CONGRESISTA,SERGIO FRANCISCO FELIX,DAVILA VIZCARRA,CAMIONETA,NISSAN / FIERA / 1997,V5H742,27000
PERUANOS POR EL KAMBIO,CONGRESISTA,SERGIO FRANCISCO FELIX,DAVILA VIZCARRA,MOTOCICLETA,HONDA 1997,MH7616,2000
PERUANOS POR EL KAMBIO,CONGRESISTA,SERGIO FRANCISCO FELIX,DAVILA VIZCARRA,CAMIONETA,MITSUBISHI / PAJERO / 2000,RHA-170,33500
PERUANOS POR EL KAMBIO,CONGRESISTA,SHIRLEY MARGOT,REVOLLAR CACERES,MOTO,YAMAHA YB-125,3795-4X,5000
PERUANOS POR EL KAMBIO,CONGRESISTA,TEODORO NICANOR,FIGUEROA ROSARIO,AUTO,TOYOTA YARIS,ADT-279,44550
PERUANOS POR EL KAMBIO,CONGRESISTA,TERESA,HUARCA LOPEZ,CAMIONETA,FORD-EXPLORER-1997.,RIZ-569/CAMIONETA CERRADA,60000
PERUANOS POR EL KAMBIO,CONGRESISTA,TERESA,HUARCA LOPEZ,AUTO,FORD-TAUNUS-2015,AHT-195/AUTO SEDAN,72000
PERUANOS POR EL KAMBIO,CONGRESISTA,VICENTE ANTONIO,ZEBALLOS SALINAS,AUTOMOVIL,TOYOTA CAMRY XJ 1997,BK-6435,15000
PERUANOS POR EL KAMBIO,CONGRESISTA,VICTOR ALFONSO,SANCHEZ ZERILLO,EMBARCACION PESQUEÑA,-,N. REGISTRO 12022790,514500
PERUANOS POR EL KAMBIO,CONGRESISTA,VICTOR VIDAL,PINO ZAMBRANO,CARRO,NISSAN 1988,NISSAN LUCINO,10000
PERUANOS POR EL KAMBIO,CONGRESISTA,WALTER,JIMENEZ JIMENEZ,CHERY,S-22 2015,TRAMITE,38046
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,automovil,Toyota Auris ,D8E052,60550
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,Camioneta,Ford F-100-1960,Sin uso,10500
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,camioneta,Nissan Pathfinder,RQW299,51800
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,camioneta,Nissan Navara,P0B421,46665.5
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,Camioneta  ,Chevrolet LUV,PIT - 461,29750
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,camioneta,kia carnival,R0H194,54372.5
PERUANOS POR EL KAMBIO,PRESIDENTE DE LA REPUBLICA,PEDRO PABLO,KUCZYNSKI GODARD,Camioneta,Chevrolet C-10,PQ-3558,12915
PROGRESANDO PERU,CONGRESISTA,ANGEL,CARMEN CALDERON,MOTO FURGON,SAKIMOTO 12015,8326 SC /ROJO,6000
PROGRESANDO PERU,CONGRESISTA,ANGEL,CARMEN CALDERON,MOTO TAXI,LAM 12014,59987B/C ROJO,4000
PROGRESANDO PERU,CONGRESISTA,ANGEL,CARMEN CALDERON,MOTO LINEAL,RONCO 12012,NB46746/c negro,1200
PROGRESANDO PERU,CONGRESISTA,DIANA,MORI GONZALES DE TOULLEC,MOTOCICLETA,AMAZON 125,NY 49588,3500
PROGRESANDO PERU,CONGRESISTA,EDIHT FRANCISCA,ALZAMORA AÑASCO,Auto,Yaris XLI L-3N/T,X3G-183,51000
PROGRESANDO PERU,CONGRESISTA,GIANFRANCO DIETTER,BAIGORRIA RAFAEL,Camioneta,Jeep Laredo 2010,A1K - 047 - Plomo,70000
PROGRESANDO PERU,CONGRESISTA,GIANFRANCO DIETTER,BAIGORRIA RAFAEL,Auto,Hyundai Tiburón 2004,A1Z - 151 - Rojo,28000
PROGRESANDO PERU,CONGRESISTA,HEBERT JORDAN,CASAVERDE CCOICCA,MOTO LINEAL,SANYA-SY2006Y- 2015,14760C,5800
PROGRESANDO PERU,CONGRESISTA,HEBERT JORDAN,CASAVERDE CCOICCA,MOTO LINEAL,SANYA-SY150G4-2014,46151B,4200
PROGRESANDO PERU,CONGRESISTA,HEBERT JORDAN,CASAVERDE CCOICCA,MOTO LINEAL,SANYA-SY150G4,46435B,4200
PROGRESANDO PERU,CONGRESISTA,JESUS RICARDO,VILLASANTE FLORES,Moto,Rayder-rd150-b-2012,v2-4120,2000
PROGRESANDO PERU,CONGRESISTA,JOSE LUIS,ANTINORI SAMAN,AUTOMÓVIL,NISSAN SENTRA 2015,U1E-061,32000
PROGRESANDO PERU,CONGRESISTA,KHINJHE MANDINI,CANCHARI HUAMANI,AUTOMOVIL,TOYOTA-CORONA-1986,JQ2928,5000
PROGRESANDO PERU,CONGRESISTA,LIDA LAYLA,CAQUI MIRANDA,Station Wagon ,Toyota-Corolla-2000,W66530,15000
PROGRESANDO PERU,CONGRESISTA,LUDVING PEDRO,MAYO TRUJILLO,CAMIONETA,HONDA-CRV-1998,B0F-257,35000
PROGRESANDO PERU,CONGRESISTA,LYS GLENY,CASTAÑEDA HERNANDEZ,Auto,Daewoo - Tico - 97,Y1I - 650,12600
PROGRESANDO PERU,CONGRESISTA,LYS GLENY,CASTAÑEDA HERNANDEZ,Auto,Daewoo - Tico -97,A2C - 189,12600
PROGRESANDO PERU,CONGRESISTA,LYS GLENY,CASTAÑEDA HERNANDEZ,Camioneta ,Suzuki - 2009,F9J- 189 ,75600
PROGRESANDO PERU,CONGRESISTA,LYS GLENY,CASTAÑEDA HERNANDEZ,Auto,Daewoo - Tico - 97 ,Y1I - 646,12600
PROGRESANDO PERU,CONGRESISTA,LYS GLENY,CASTAÑEDA HERNANDEZ,Auto,Daewoo - Tico - 97,C1P - 653,12600
PROGRESANDO PERU,CONGRESISTA,MARIO,HUAYLLA QUISPE,Auto,KIA 1996,MSZ0678,15000
PROGRESANDO PERU,CONGRESISTA,MARIO,HUAYLLA QUISPE,Auto,Wolkswagen Variant 1962,V6F326,16000
PROGRESANDO PERU,CONGRESISTA,MARIO,HUAYLLA QUISPE,Camioneta,Toyota Townace 1994,RZ4529,27000
PROGRESANDO PERU,CONGRESISTA,MARIO,HUAYLLA QUISPE,Auto,Toyota Yaris 2009,V2Q-483,30000
PROGRESANDO PERU,CONGRESISTA,PATRICIO ELISBAN,CARI ARAPA,Auto,Kia Picanto 2014,X3B-504,36000
PROGRESANDO PERU,CONGRESISTA,TUPAK INTI,WALLPA QESPE,Medio Camión,JMC - City 2.0 2013,X3T - 845,37400
TODOS POR EL PERU,CONGRESISTA,ALAN,BENEL CERNA,Auto,Kia Rio 2012,M2K - 419 / Color Plata Hashback,40000
TODOS POR EL PERU,CONGRESISTA,ALDO ALEJANDRO,HERNANI CRESPO,Automovil,Toyota Yaris 2015,V7I - 558,52200
TODOS POR EL PERU,CONGRESISTA,ALFREDO ERNESTO,SANCHEZ CAHUANA,MOTOCICLETA,HONDAXL_185_85,MY22425,2000
TODOS POR EL PERU,CONGRESISTA,ALFREDO ERNESTO,SANCHEZ CAHUANA,MOTOCICLETA,HONDAXL_185_85,MF2943,2000
TODOS POR EL PERU,CONGRESISTA,ALFREDO ERNESTO,SANCHEZ CAHUANA,MOTOCICLETA,HONDAXL_185_85,MYG46207,2000
TODOS POR EL PERU,CONGRESISTA,ALVARO,PRADA GUADALUPE,MOTOCICLETA LINEAL,YAMAHA XT125 2013,1115-4S,6700
TODOS POR EL PERU,CONGRESISTA,ANA CECILIA,LOPEZ SALAZAR,CAMIONETA,SUZUKI,C6D291,74800
TODOS POR EL PERU,CONGRESISTA,ANGEL ALFREDO,URQUIZA VASQUEZ,Auto,Subaru Impreza 2013,"F1U-365, Color blanco",75607
TODOS POR EL PERU,CONGRESISTA,ANGEL EDUARDO,SANCHEZ ALVAREZ,CAMIONETA,NISSAN/FRONTIER/2007,P1S-856,35000
TODOS POR EL PERU,CONGRESISTA,ANGEL MANUEL,MANERO CAMPOS,Camioneta,Kio Sorento 2012,D6D - 401 / Color Azul,70000
TODOS POR EL PERU,CONGRESISTA,ANGEL PEDRO,RUIZ MENDEZ,CAMIONETA SUV,HYUNDAI SANTA FE 2010,A5V119,42000
TODOS POR EL PERU,CONGRESISTA,AUREA MANUELA,ORDINOLA BRENIS,CAMIONETA,HIUNDAI-TUPSON-2014,ADZ-357,76000
TODOS POR EL PERU,CONGRESISTA,AYDEE,ESPINOZA PALOMINO,VOLQUETE,Volvo FL10,C1A 915,85000
TODOS POR EL PERU,CONGRESISTA,AYDEE,ESPINOZA PALOMINO,Auto,Mitsubishi Galan 2001,CGI-671,17000
TODOS POR EL PERU,CONGRESISTA,AYDEE,ESPINOZA PALOMINO,Retroescavadora,JCV-2001-24E,--,11000
TODOS POR EL PERU,CONGRESISTA,AYDEE,ESPINOZA PALOMINO,Camioneta,MAZDA, PGX-520,17000
TODOS POR EL PERU,CONGRESISTA,AYDEE,ESPINOZA PALOMINO,MOTO ,HONDA 1980,MT 1251,1360
TODOS POR EL PERU,CONGRESISTA,CARLO MAGNO,SALCEDO CUADROS,VW,GOL - 2012,C5G-273,35000
TODOS POR EL PERU,CONGRESISTA,CARLOS ALBERTO,BOHORQUEZ CASTELLARES,AUTOMOVIL,TOYOTA-YARIS-2014,F6U510/A2,52070
TODOS POR EL PERU,CONGRESISTA,CARLOS ANDRES,HUAMAN TOMECICH,Camioneta,Ssanyong Actyon 2008,ROW698,30000
TODOS POR EL PERU,CONGRESISTA,CARLOS GUILLERMO,LAYZA SILVA,Camioneta,chevrolet captiva 2012,T1R166,56800
TODOS POR EL PERU,CONGRESISTA,CARMEN ENRIQUETA,HEREDIA CUCHO,Auto,Hyundai Elantra 2015,ALE-331,61845
TODOS POR EL PERU,CONGRESISTA,CARMEN ENRIQUETA,HEREDIA CUCHO,Camioneta,Hyundai-H-12013,D4V-152,86100
TODOS POR EL PERU,CONGRESISTA,CARMEN ENRIQUETA,HEREDIA CUCHO,Auto,Toyota-Sedan 1984,B7v-693,14000
TODOS POR EL PERU,CONGRESISTA,CAROLINA,LIZARRAGA HOUGHTON,CAMIONETA,TOYOTA LAND CRUISER,AEA-181,122000
TODOS POR EL PERU,CONGRESISTA,CAROLINA,LIZARRAGA HOUGHTON,MINIVAN,HYUNDAI,F3I-187,60000
TODOS POR EL PERU,CONGRESISTA,CESAR,CORTIJO ARRIETA,Camioneta,Toyota Hylux 2008,C6X862,3500
TODOS POR EL PERU,CONGRESISTA,CESAR ALBERTO,ABANTO NORIEGA,EMBARCACIÒN PESQUERA LEANDRA,PERKINS_m90_2000,PT-19559-BM,200000
TODOS POR EL PERU,CONGRESISTA,CESAR ALBERTO,ABANTO NORIEGA,CAMIONETA,CHEBROLET_ORLANDO,T2L-123,71366
TODOS POR EL PERU,CONGRESISTA,CLARA,MERA DE DIAZ,AUTO,KIA SPORTA 2012,U1B-262,85000
TODOS POR EL PERU,CONGRESISTA,CLARA,MERA DE DIAZ,CAMIÓN ,JMC-CONVOY 2011,U1F-854,58000
TODOS POR EL PERU,CONGRESISTA,CLUBER,JESUS ARAMBURU,Auto,Hyundai Excel,D8X-609 ,7000
TODOS POR EL PERU,CONGRESISTA,DAN ROBERT,INOLOPU ALEMAN,CAMIONETA RURAL,CHEVROLET_CAPTIVA,T2J-333,133000
TODOS POR EL PERU,CONGRESISTA,DIOGENES,PARI PEREZ,Camioneta,Toyota-RAV4-2014,FOU 265/CERRADO,84103.296875
TODOS POR EL PERU,CONGRESISTA,EDGAR,QUISPE HUMPIRE,Auto,Mitsubishi - Lancer Cedia - 2002,CIB006,15000
TODOS POR EL PERU,CONGRESISTA,EDGAR AMILCAR,ZUÑIGA MIRANDA,Automóvil,Chevrolet - Cruze- 2013,H1N-248,60000
TODOS POR EL PERU,CONGRESISTA,ELIZABETH PETRONILA,MANRRIQUE DIAZ,Automovil,Mazda - Mazda 3 - 2015,V6J 190,78200
TODOS POR EL PERU,CONGRESISTA,ERNESTO,LOPEZ MAREOVICH,CAMIONETA ,HONDA STREAM 2002,LGA-532,41784
TODOS POR EL PERU,CONGRESISTA,FRANCISCO RAFAEL,SAGASTI HOCHHAUSLER,CAMIONETA,NISSAN X-TRAIL/2014,D3A097/DORADO,66000
TODOS POR EL PERU,CONGRESISTA,FRANCISCO RAFAEL,SAGASTI HOCHHAUSLER,CAMIONETA,FREELANDER,539790/PLATEADO,25000
TODOS POR EL PERU,CONGRESISTA,GABRIELA GEORGINA,NORABUENA JACOME,Automovil personal,Volkswagen-Gold-1986,A2A-446,7000
TODOS POR EL PERU,CONGRESISTA,GONZALO GERMAN,AGUIRRE ARRIZ,CAMIONETA RURAL,BMW  - 2013,F6N212,266950.03125
TODOS POR EL PERU,CONGRESISTA,IRMA,PANDURO TORRES,camioneta,hyundai tucson 2010,m1h-168,69000
TODOS POR EL PERU,CONGRESISTA,IRMA,PANDURO TORRES,camioneta,toyota hilux 2010,c10-908,90000
TODOS POR EL PERU,CONGRESISTA,IRMA,PANDURO TORRES,motocicleta,honda wave nf100,s7-1934,3300
TODOS POR EL PERU,CONGRESISTA,JAVIER GUIDO,NUÑEZ LLANOS,JAC,JAC-J3-2002,Z3C-246,18000
TODOS POR EL PERU,CONGRESISTA,JOHN ALEXANDER,TORRES ROSELLO,AUTOMOVIL,VOLKKFWAGEN - 1974,AON - 109,15300
TODOS POR EL PERU,CONGRESISTA,JORGE ALEX,GONZALEZ VARILLAS,AUTO ,KIA -RIO-2015,AEX-396 /COLOR GRIS ,51119
TODOS POR EL PERU,CONGRESISTA,JORGE ALEX,GONZALEZ VARILLAS,CAMIONETA,FORD-RANGER-1996,PGM-113/COLOR NEGRO,10000
TODOS POR EL PERU,CONGRESISTA,JOSE,FARFAN ESTRADA,Automóvil,Peugeot 306,GO - 2509,12800
TODOS POR EL PERU,CONGRESISTA,JOSE,FARFAN ESTRADA,Camioneta,Suzuki Grand Nómade,C6M - 158 / Color rojo,57600
TODOS POR EL PERU,CONGRESISTA,JOSE ALBERTO,CHOCANO POLAR,Camioneta ,"SUZUKI-GRAND NOMADE-2012,EN SOCIEDAD CONYUGAL",V3N-076,73800
TODOS POR EL PERU,CONGRESISTA,JOSE ALBERTO,CHOCANO POLAR,AUTOMOVIL,"HYUNDAI-i30-2013,EN SOCIEDAD CONYUGAL",V4P-683,86040
TODOS POR EL PERU,CONGRESISTA,JUAN GREGORIO,GIRON ALZAMORA,CAMIONETA,STATION WAGON-TOYOTA-1997,M1L-262/BLANCA,14000
TODOS POR EL PERU,CONGRESISTA,JUAN GREGORIO,GIRON ALZAMORA,MOTO LINEAL,MAVILA CHACARERA -2003,7559-2P/ROJA,3500
TODOS POR EL PERU,CONGRESISTA,JUANA ESPERANZA,JARA CESPEDES,MICROBUS,BAIC-GRAND PLUS-2015,ALA-946/PLOMO,37500
TODOS POR EL PERU,CONGRESISTA,JUANA ESPERANZA,JARA CESPEDES,CAMIONETA ,HYNDAI-SANTA FE-2012,D3G-334/PLOMO,50000
TODOS POR EL PERU,CONGRESISTA,JUANA MAURA,UMASI LLAVE,AUTOMOVIL,NISSAN,B4L-045,56100
TODOS POR EL PERU,CONGRESISTA,JULIA AGUEDA,VALENCIA GRIJALVA,AUTOMOVIL,NISSAN MARCH 2004,A6N 472,17450
TODOS POR EL PERU,CONGRESISTA,JULIA AGUEDA,VALENCIA GRIJALVA,AUTOMOVIL,NISSAN SENTRA,A4N 662,24430
TODOS POR EL PERU,CONGRESISTA,JULIA RAQUEL,MARTINEZ HUAMAN,CAMIONETA,KIA SOUL 2012,U1C295,30000
TODOS POR EL PERU,CONGRESISTA,JUSTO IRWIN,GONZALES AGUADO,MOTOCICLETA ,AKT 2016,4603-9C,4700
TODOS POR EL PERU,CONGRESISTA,JUSTO IRWIN,GONZALES AGUADO,CAMIÓN ,FORD 66,WS-1020,16000
TODOS POR EL PERU,CONGRESISTA,KOKY MARGOT,CHAVEZ ZAMORA,AUTO,WOLSVAGEN ESCARABAJO 1982,AI5 289,4000
TODOS POR EL PERU,CONGRESISTA,KOKY MARGOT,CHAVEZ ZAMORA,CAMIONETA,KIA SPORTAGE - 2013,M2T - 120,70000
TODOS POR EL PERU,CONGRESISTA,LIZ VERONICA,QUISPE SANTOS,Camioneta,Chevrolet Captiva 2013,F0B-433/Gris oscuro,90000
TODOS POR EL PERU,CONGRESISTA,MANUEL ANTONIO,LA SERNA CHICOMA,CAMIONETA,KIA SOUL 2012,B9M365,44000
TODOS POR EL PERU,CONGRESISTA,MANUEL FERNANDO,DEL AGUILA ZUÑIGA,AUTO,VOLKSWAGEN-ESCARABAJO-1972,KJ8173/AZUL,5440
TODOS POR EL PERU,CONGRESISTA,MANUEL GABRIEL,GALLASTEGUI SABROSO,AUTO,NISSAN 1996,AIU 638,15000
TODOS POR EL PERU,CONGRESISTA,MARIA DEL PILAR,YABAR PAREDES,CAMIONETA RURAL,TOYOTA_HIACE,T1K774,81000
TODOS POR EL PERU,CONGRESISTA,MARIA DEL PILAR,YABAR PAREDES,CAMIONETA RURAL,TOYOTA_HIACE,T1T753,90000
